Node Path,Node Address,Access Level,Data Type
/Objects/Demo/Dynamic/Arrays/UInt32,n=4;s=Demo.Dynamic.Arrays.UInt32,currentRead + currentWrite,UInt32
/Objects/Demo/Dynamic/Arrays/UInt64,n=4;s=Demo.Dynamic.Arrays.UInt64,currentRead + currentWrite,UInt64
/Objects/Demo/Dynamic/Arrays/XmlElement,n=4;s=Demo.Dynamic.Arrays.XmlElement,currentRead + currentWrite,XmlElement
/Objects/Demo/Dynamic/Scalar,n=4;,,
/Objects/Demo/Dynamic/Scalar/Boolean,n=4;s=Demo.Dynamic.Scalar.Boolean,currentRead + currentWrite,Boolean
/Objects/Demo/Dynamic/Scalar/Byte,n=4;s=Demo.Dynamic.Scalar.Byte,currentRead + currentWrite,Byte
/Objects/Demo/Dynamic/Scalar/ByteString,n=4;s=Demo.Dynamic.Scalar.ByteString,currentRead + currentWrite,ByteString
/Objects/Demo/Dynamic/Scalar/DateTime,n=4;s=Demo.Dynamic.Scalar.DateTime,currentRead + currentWrite,DateTime
/Objects/Demo/Dynamic/Scalar/Double,n=4;s=Demo.Dynamic.Scalar.Double,currentRead + currentWrite,Double
/Objects/Demo/Dynamic/Scalar/ExpandedNodeId,n=4;s=Demo.Dynamic.Scalar.ExpandedNodeId,currentRead + currentWrite,ExpandedNodeId
/Objects/Demo/Dynamic/Scalar/Float,n=4;s=Demo.Dynamic.Scalar.Float,currentRead + currentWrite,Float
/Objects/Demo/Dynamic/Scalar/Guid,n=4;s=Demo.Dynamic.Scalar.Guid,currentRead + currentWrite,Guid
/Objects/Demo/Dynamic/Scalar/Int16,n=4;s=Demo.Dynamic.Scalar.Int16,currentRead + currentWrite,Int16
/Objects/Demo/Dynamic/Scalar/Int32,n=4;s=Demo.Dynamic.Scalar.Int32,currentRead + currentWrite,Int32
/Objects/Demo/Dynamic/Scalar/Int64,n=4;s=Demo.Dynamic.Scalar.Int64,currentRead + currentWrite,Int64
/Objects/Demo/Dynamic/Scalar/LocalizedText,n=4;s=Demo.Dynamic.Scalar.LocalizedText,currentRead + currentWrite,LocalizedText
/Objects/Demo/Dynamic/Scalar/NodeId,n=4;s=Demo.Dynamic.Scalar.NodeId,currentRead + currentWrite,NodeId
/Objects/Demo/Dynamic/Scalar/QualifiedName,n=4;s=Demo.Dynamic.Scalar.QualifiedName,currentRead + currentWrite,QualifiedName
/Objects/Demo/Dynamic/Scalar/SByte,n=4;s=Demo.Dynamic.Scalar.SByte,currentRead + currentWrite,SByte
/Objects/Demo/Dynamic/Scalar/StatusCode,n=4;s=Demo.Dynamic.Scalar.StatusCode,currentRead + currentWrite,StatusCode
/Objects/Demo/Dynamic/Scalar/String,n=4;s=Demo.Dynamic.Scalar.String,currentRead + currentWrite,String
/Objects/Demo/Dynamic/Scalar/UInt16,n=4;s=Demo.Dynamic.Scalar.UInt16,currentRead + currentWrite,UInt16
/Objects/Demo/Dynamic/Scalar/UInt32,n=4;s=Demo.Dynamic.Scalar.UInt32,currentRead + currentWrite,UInt32
/Objects/Demo/Dynamic/Scalar/UInt64,n=4;s=Demo.Dynamic.Scalar.UInt64,currentRead + currentWrite,UInt64
/Objects/Demo/Dynamic/Scalar/XmlElement,n=4;s=Demo.Dynamic.Scalar.XmlElement,currentRead + currentWrite,XmlElement
/Objects/Demo/History,n=4;,,
/Objects/Demo/History/ByteWithHistory,n=4;s=Demo.History.ByteWithHistory,7,Byte
/Objects/Demo/History/DataLoggerActive,n=4;s=Demo.History.DataLoggerActive,currentRead + currentWrite,Boolean
/Objects/Demo/History/DoubleWithHistory,n=4;s=Demo.History.DoubleWithHistory,7,Double
/Objects/Demo/History/StartLogging,n=4;,,
/Objects/Demo/History/StopLogging,n=4;,,
/Objects/Demo/Method,n=4;,,
/Objects/Demo/Method/Multiply,n=4;,,
/Objects/Demo/Method/Multiply/InputArguments,n=4;i=6176,currentRead,Argument
/Objects/Demo/Method/Multiply/OutputArguments,n=4;i=6177,currentRead,Argument
/Objects/Demo/Method/VectorAdd,n=4;,,
/Objects/Demo/Method/VectorAdd/InputArguments,n=4;i=6187,currentRead,Argument
/Objects/Demo/Method/VectorAdd/OutputArguments,n=4;i=6188,currentRead,Argument
/Objects/Demo/Events,n=4;,,
/Objects/Demo/Events/Machine,n=4;,,
/Objects/Demo/Events/Machine/HeaterSwitch,n=4;i=6257,currentRead + currentWrite,Boolean
/Objects/Demo/Events/Machine/TemperatureSensor,n=4;,,
/Objects/Demo/Events/Machine/TemperatureSensor/Temperature,n=4;i=6252,currentRead,Double
/Objects/Demo/Events/Machine/TemperatureSensor/Temperature/EURange,n=4;i=6253,currentRead,Range
/Objects/Demo/Events/Machine/TemperatureSensor,n=4;,,
/Objects/Demo/Events/Machine/TemperatureSensor/Temperature,n=4;i=6252,currentRead,Double
/Objects/Demo/Events/Machine/TemperatureSensor/Temperature/EURange,n=4;i=6253,currentRead,Range
/Objects/Demo/Events/SampleEventNotifier,n=4;,,
/Objects/Demo/Events/SampleEventNotifier/SampleEventSource,n=4;,,
/Objects/Demo/Events/SampleEventNotifier/SampleEventSource,n=4;,,
/Objects/Demo/Events/Trigger_BaseEvent,n=4;i=6254,currentRead + currentWrite,Boolean
/Objects/Demo/Events/Trigger_SampleEvent,n=4;i=6255,currentRead + currentWrite,Boolean
/Objects/Demo/AccessRights,n=4;,,
/Objects/Demo/AccessRights/Access_All,n=4;,,
/Objects/Demo/AccessRights/Access_All/TestVar_RO,n=4;i=6236,currentRead + currentWrite,UInt32
/Objects/Demo/AccessRights/Access_All/TestVar_RO_John_RW,n=4;i=6237,currentRead + currentWrite,UInt32
/Objects/Demo/AccessRights/Access_All/TestVar_RO_Operators_RW,n=4;i=6238,currentRead + currentWrite,UInt32
/Objects/Demo/AccessRights/Access_All/TestVar_RW,n=4;i=6239,currentRead + currentWrite,UInt32
/Objects/Demo/AccessRights/Access_All/TestVar_WO,n=4;i=6240,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static,n=4;,,
/Objects/Demo/Massfolder_Static/Variable000,n=4;i=20000,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable001,n=4;i=20001,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable002,n=4;i=20002,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable003,n=4;i=20003,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable004,n=4;i=20004,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable005,n=4;i=20005,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable006,n=4;i=20006,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable007,n=4;i=20007,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable008,n=4;i=20008,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable009,n=4;i=20009,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable010,n=4;i=20010,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable011,n=4;i=20011,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable012,n=4;i=20012,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable013,n=4;i=20013,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable014,n=4;i=20014,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable015,n=4;i=20015,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable016,n=4;i=20016,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable017,n=4;i=20017,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable018,n=4;i=20018,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable019,n=4;i=20019,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable020,n=4;i=20020,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable021,n=4;i=20021,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable022,n=4;i=20022,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable023,n=4;i=20023,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable024,n=4;i=20024,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable025,n=4;i=20025,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable026,n=4;i=20026,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable027,n=4;i=20027,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable028,n=4;i=20028,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable029,n=4;i=20029,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable030,n=4;i=20030,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable031,n=4;i=20031,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable032,n=4;i=20032,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable033,n=4;i=20033,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable034,n=4;i=20034,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable035,n=4;i=20035,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable036,n=4;i=20036,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable037,n=4;i=20037,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable038,n=4;i=20038,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable039,n=4;i=20039,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable040,n=4;i=20040,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable041,n=4;i=20041,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable042,n=4;i=20042,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable043,n=4;i=20043,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable044,n=4;i=20044,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable045,n=4;i=20045,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable046,n=4;i=20046,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable047,n=4;i=20047,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable048,n=4;i=20048,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable049,n=4;i=20049,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable050,n=4;i=20050,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable051,n=4;i=20051,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable052,n=4;i=20052,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable053,n=4;i=20053,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable054,n=4;i=20054,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable055,n=4;i=20055,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable056,n=4;i=20056,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable057,n=4;i=20057,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable058,n=4;i=20058,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable059,n=4;i=20059,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable060,n=4;i=20060,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable061,n=4;i=20061,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable062,n=4;i=20062,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable063,n=4;i=20063,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable064,n=4;i=20064,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable065,n=4;i=20065,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable066,n=4;i=20066,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable067,n=4;i=20067,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable068,n=4;i=20068,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable069,n=4;i=20069,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable070,n=4;i=20070,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable071,n=4;i=20071,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable072,n=4;i=20072,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable073,n=4;i=20073,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable074,n=4;i=20074,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable075,n=4;i=20075,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable076,n=4;i=20076,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable077,n=4;i=20077,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable078,n=4;i=20078,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable079,n=4;i=20079,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable080,n=4;i=20080,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable081,n=4;i=20081,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable082,n=4;i=20082,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable083,n=4;i=20083,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable084,n=4;i=20084,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable085,n=4;i=20085,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable086,n=4;i=20086,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable087,n=4;i=20087,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable088,n=4;i=20088,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable089,n=4;i=20089,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable090,n=4;i=20090,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable091,n=4;i=20091,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable092,n=4;i=20092,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable093,n=4;i=20093,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable094,n=4;i=20094,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable095,n=4;i=20095,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable096,n=4;i=20096,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable097,n=4;i=20097,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable098,n=4;i=20098,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable099,n=4;i=20099,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable100,n=4;i=20100,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable101,n=4;i=20101,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable102,n=4;i=20102,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable103,n=4;i=20103,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable104,n=4;i=20104,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable105,n=4;i=20105,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable106,n=4;i=20106,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable107,n=4;i=20107,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable108,n=4;i=20108,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable109,n=4;i=20109,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable110,n=4;i=20110,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable111,n=4;i=20111,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable112,n=4;i=20112,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable113,n=4;i=20113,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable114,n=4;i=20114,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable115,n=4;i=20115,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable116,n=4;i=20116,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable117,n=4;i=20117,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable118,n=4;i=20118,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable119,n=4;i=20119,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable120,n=4;i=20120,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable121,n=4;i=20121,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable122,n=4;i=20122,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable123,n=4;i=20123,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable124,n=4;i=20124,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable125,n=4;i=20125,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable126,n=4;i=20126,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable127,n=4;i=20127,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable128,n=4;i=20128,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable129,n=4;i=20129,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable130,n=4;i=20130,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable131,n=4;i=20131,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable132,n=4;i=20132,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable133,n=4;i=20133,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable134,n=4;i=20134,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable135,n=4;i=20135,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable136,n=4;i=20136,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable137,n=4;i=20137,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable138,n=4;i=20138,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable139,n=4;i=20139,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable140,n=4;i=20140,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable141,n=4;i=20141,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable142,n=4;i=20142,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable143,n=4;i=20143,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable144,n=4;i=20144,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable145,n=4;i=20145,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable146,n=4;i=20146,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable147,n=4;i=20147,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable148,n=4;i=20148,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable149,n=4;i=20149,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable150,n=4;i=20150,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable151,n=4;i=20151,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable152,n=4;i=20152,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable153,n=4;i=20153,currentRead + currentWrite,UInt32
/Objects/Demo/Massfolder_Static/Variable154,n=4;i=20154,currentRead + currentWrite,UInt32
